적용연도,HSK10,MTI6,산업20
2026,8471601010,813510,컴퓨터
2026,8471601020,813520,컴퓨터
2026,8471601030,813530,컴퓨터
2026,8471601040,813510,컴퓨터
2026,8471601090,813590,컴퓨터
2026,8471602000,813590,컴퓨터
2026,8471603000,813590,컴퓨터
2026,8471701000,813590,컴퓨터
2026,8471702020,813220,컴퓨터
2026,8471702031,813230,컴퓨터
2026,8471702032,813240,컴퓨터
2026,8471702033,813260,컴퓨터
2026,8471702039,813250,컴퓨터
2026,8471702090,813290,컴퓨터
2026,8471709000,813590,컴퓨터
2026,8471801000,813590,컴퓨터
2026,8471802000,813590,컴퓨터
2026,8471809000,813590,컴퓨터
2026,8471900000,813590,컴퓨터
2026,8472100000,724900,일반기계
2026,8472300000,724900,일반기계
2026,8472902000,724900,일반기계
2026,8472904000,515130,생활용품
2026,8472905000,724900,일반기계
2026,8472909000,724900,일반기계
2026,8473301000,813690,컴퓨터
2026,8473302000,813610,컴퓨터
2026,8473303000,813690,컴퓨터
2026,8473304060,831110,반도체
2026,8473304090,813690,컴퓨터
2026,8473309010,813690,컴퓨터
2026,8473309090,813690,컴퓨터
2026,8473500000,813590,컴퓨터
2026,8474100000,721210,일반기계
2026,8474201000,721210,일반기계
2026,8474209000,721210,일반기계
2026,8474311000,721210,일반기계
2026,8474319000,721210,일반기계
2026,8474321000,721210,일반기계
2026,8474329000,721210,일반기계
2026,8474390000,721210,일반기계
2026,8474801000,712310,일반기계
2026,8474802000,712310,일반기계
2026,8474809000,721210,일반기계
2026,8474900000,721220,일반기계
2026,8475100000,716310,일반기계
2026,8475210000,716310,일반기계
2026,8475291000,716310,일반기계
2026,8475292000,716310,일반기계
2026,8475299000,716310,일반기계
2026,8475901000,716320,일반기계
2026,8475902000,716320,일반기계
2026,8475909000,716320,일반기계
2026,8477101000,713510,일반기계
2026,8477102000,713510,일반기계
2026,8477201000,713510,일반기계
2026,8477202000,713510,일반기계
2026,8477300000,713510,일반기계
2026,8477400000,713510,일반기계
2026,8477510000,713510,일반기계
2026,8477590000,713510,일반기계
2026,8477800000,713510,일반기계
2026,8477900000,713520,일반기계
2026,8478100000,719190,일반기계
2026,8478900000,719290,일반기계
2026,8479101000,719190,일반기계
2026,8479102000,719190,일반기계
2026,8479109000,719190,일반기계
2026,8479200000,719190,일반기계
2026,8479300000,719190,일반기계
2026,8479400000,719190,일반기계
2026,8479501000,719190,일반기계
2026,8479502000,719190,일반기계
2026,8479509000,719190,일반기계
2026,8479600000,719190,일반기계
2026,8479710000,719190,일반기계
2026,8479790000,719190,일반기계
2026,8479811000,719190,일반기계
2026,8479812090,719190,일반기계
2026,8479813000,719190,일반기계
2026,8479814000,719190,일반기계
2026,8479819000,719190,일반기계
2026,8479821000,719190,일반기계
2026,8479822000,719190,일반기계
2026,8479823000,719190,일반기계
2026,8479824000,719190,일반기계
2026,8479829000,719190,일반기계
2026,8479830000,719190,일반기계
2026,8479891010,829100,가전
2026,8479891090,719290,일반기계
2026,8479892010,719190,일반기계
2026,8479892090,719190,일반기계
2026,8479899010,719290,일반기계
2026,8479899020,746400,선박류
2026,8479899030,719290,일반기계
2026,8479899050,719290,일반기계
2026,8479899060,719290,일반기계
2026,8479899080,719290,일반기계
2026,8479899091,729010,일반기계
2026,8479899099,719190,일반기계
2026,8479901010,751220,일반기계
2026,8479901020,719290,일반기계
2026,8479901030,729020,일반기계
2026,8479902000,719290,일반기계
2026,8479904000,719290,일반기계
2026,8479905010,719290,일반기계
2026,8479905090,719290,일반기계
2026,8479909010,719290,일반기계
2026,8479909020,719290,일반기계
2026,8479909030,719290,일반기계
2026,8479909040,719290,일반기계
2026,8479909050,719290,일반기계
2026,8479909060,719290,일반기계
2026,8479909070,746400,선박류
2026,8479909090,719290,일반기계
2026,8480100000,762900,일반기계
2026,8480200000,762900,일반기계
2026,8480300000,762900,일반기계
2026,8480410000,762300,일반기계
2026,8480490000,762300,일반기계
2026,8480500000,762900,일반기계
2026,8480600000,762900,일반기계
2026,8480710000,762200,일반기계
2026,8480790000,762200,일반기계
2026,8481100000,761200,일반기계
2026,8481201000,761200,일반기계
2026,8481202000,761200,일반기계
2026,8481300000,761200,일반기계
2026,8481400000,761200,일반기계
2026,8481801010,761200,일반기계
2026,8481801020,761200,일반기계
2026,8481801030,761200,일반기계
2026,8481801090,761200,일반기계
2026,8481802010,761200,일반기계
2026,8481802090,761200,일반기계
2026,8481809000,761200,일반기계
2026,8481900000,761900,일반기계
2026,8482102000,761300,일반기계
2026,8482109000,761300,일반기계
2026,8482200000,761300,일반기계
2026,8482300000,761300,일반기계
2026,8482400000,761300,일반기계
2026,8482500000,761300,일반기계
2026,8482800000,761300,일반기계
2026,8482910000,761900,일반기계
2026,8482990000,761900,일반기계
2026,8483109010,742000,자동차부품
2026,8483109090,761500,일반기계
2026,8483209000,761500,일반기계
2026,8483309000,761500,일반기계
2026,8483409010,761500,일반기계
2026,8483409020,761500,일반기계
2026,8483409030,761500,일반기계
2026,8483409040,742000,자동차부품
2026,8483409050,761500,일반기계
2026,8483409090,761500,일반기계
2026,8483509000,761500,일반기계
2026,8483602000,841150,전기기기
2026,8483609000,761500,일반기계
2026,8483902000,841150,전기기기
2026,8483909000,761900,일반기계
2026,8484101000,742000,자동차부품
2026,8484109000,719190,일반기계
2026,8484200000,761900,일반기계
2026,8484900000,719190,일반기계
2026,8485100000,719110,일반기계
2026,8485201000,719110,일반기계
2026,8485209000,719110,일반기계
2026,8485300000,719110,일반기계
2026,8485800000,719110,일반기계
2026,8485900000,719210,일반기계
2026,8487100000,746400,선박류
2026,8487901000,729020,일반기계
2026,8487909010,761900,일반기계
2026,8487909090,761900,일반기계
2026,8501101000,842210,전기기기
2026,8501102000,842210,전기기기
2026,8501103000,842210,전기기기
2026,8501201000,842220,전기기기
2026,8501202000,742130,자동차부품
2026,8501203000,742130,자동차부품
2026,8501311010,842230,전기기기
2026,8501311090,842230,전기기기
2026,8501312000,841129,전기기기
2026,8501321000,842230,전기기기
2026,8501322000,841129,전기기기
2026,8501331000,842230,전기기기
2026,8501332010,841129,전기기기
2026,8501332090,841129,전기기기
2026,8501341000,842230,전기기기
2026,8501342000,841129,전기기기
2026,8501401000,842220,전기기기
2026,8501402000,842220,전기기기
2026,8501403000,842220,전기기기
2026,8501404000,842220,전기기기
2026,8501510000,842220,전기기기
2026,8501521000,842220,전기기기
2026,8501529000,842220,전기기기
2026,8501531010,842220,전기기기
2026,8501531090,842220,전기기기
2026,8501532000,842220,전기기기
2026,8501534000,842220,전기기기
2026,8501611000,841139,전기기기
2026,8501612000,841139,전기기기
2026,8501621000,841139,전기기기
2026,8501629000,841139,전기기기
2026,8501631000,841139,전기기기
2026,8501639000,841139,전기기기
2026,8501640000,841139,전기기기
2026,8501710000,841121,전기기기
2026,8501721000,841121,전기기기
2026,8501722000,841121,전기기기
2026,8501723000,841121,전기기기
2026,8501724000,841121,전기기기
2026,8501801000,841131,전기기기
2026,8501802000,841131,전기기기
2026,8501803000,841131,전기기기
2026,8501804010,841131,전기기기
2026,8501804090,841131,전기기기
2026,8501805000,841131,전기기기
2026,8502111000,841140,전기기기
2026,8502112000,841140,전기기기
2026,8502120000,841140,전기기기
2026,8502131010,841140,전기기기
2026,8502131090,841140,전기기기
2026,8502132000,841140,전기기기
2026,8502134000,841140,전기기기
2026,8502201000,841140,전기기기
2026,8502202000,841140,전기기기
2026,8502203010,841140,전기기기
2026,8502203090,841140,전기기기
2026,8502204000,841140,전기기기
2026,8502311000,841150,전기기기
2026,8502312000,841150,전기기기
2026,8502314000,841150,전기기기
2026,8502391000,841170,전기기기
2026,8502392000,841170,전기기기
2026,8502393000,841170,전기기기
2026,8502394000,841170,전기기기
2026,8502400000,841170,전기기기
2026,8503001000,849110,전기기기
2026,8503002010,849120,전기기기
2026,8503002090,849120,전기기기
2026,8503003000,849120,전기기기
2026,8504101010,842310,전기기기
2026,8504101020,842310,전기기기
2026,8504102000,842310,전기기기
2026,8504103000,842310,전기기기
2026,8504211000,841230,전기기기
2026,8504219010,841210,전기기기
2026,8504219020,841210,전기기기
2026,8504221000,841230,전기기기
2026,8504229010,841210,전기기기
2026,8504229020,841210,전기기기
2026,8504229030,841210,전기기기
2026,8504230000,841210,전기기기
2026,8504311000,841230,전기기기
2026,8504312000,841240,전기기기
2026,8504319010,841220,전기기기
2026,8504319020,841220,전기기기
2026,8504319040,841220,전기기기
2026,8504321000,841230,전기기기
2026,8504322000,841240,전기기기
2026,8504329010,841220,전기기기
2026,8504329020,841220,전기기기
2026,8504331000,841230,전기기기
2026,8504332000,841240,전기기기
2026,8504339010,841220,전기기기
2026,8504339020,841220,전기기기
2026,8504339040,841220,전기기기
2026,8504341000,841230,전기기기
2026,8504342000,841240,전기기기
2026,8504349010,841220,전기기기
2026,8504349030,841220,전기기기
2026,8504401010,842320,전기기기
2026,8504401090,842320,전기기기
2026,8504402011,842330,전기기기
2026,8504402019,842330,전기기기
2026,8504402020,842330,전기기기
2026,8504402091,842340,전기기기
2026,8504402099,842340,전기기기
2026,8504403010,842350,전기기기
2026,8504403090,842350,전기기기
2026,8504404010,842360,전기기기
2026,8504404090,842360,전기기기
2026,8504405010,842370,전기기기
2026,8504405090,842370,전기기기
2026,8504409011,842380,전기기기
2026,8504409019,842380,전기기기
2026,8504409091,842390,전기기기
2026,8504409099,842390,전기기기
2026,8504501090,841390,전기기기
2026,8504909000,849210,전기기기
2026,8505200000,842910,전기기기
2026,8505901010,842910,전기기기
2026,8505901090,842910,전기기기
2026,8505902000,842910,전기기기
2026,8505903000,842910,전기기기
2026,8505909000,849990,전기기기
2026,8507100000,836120,이차전지
2026,8507200000,836120,이차전지
2026,8507300000,836130,이차전지
2026,8507500000,836130,이차전지
2026,8507602000,836110,이차전지
2026,8507603000,836110,이차전지
2026,8507609000,836110,이차전지
2026,8507800000,836130,이차전지
2026,8507901000,836140,이차전지
2026,8507909000,836140,이차전지
2026,8508111000,824510,가전
2026,8508119000,824500,가전
2026,8508192000,824510,가전
2026,8508199000,719190,일반기계
2026,8508600000,719190,일반기계
2026,8508701000,829200,가전
2026,8508702000,719290,일반기계
2026,8508703000,829200,가전
2026,8509400000,824600,가전
2026,8509801000,824900,가전
2026,8509802000,824900,가전
2026,8509803000,824900,가전
2026,8509804000,829100,가전
2026,8509809000,829100,가전
2026,8509900000,829200,가전
2026,8510100000,829100,가전
2026,8510200000,829100,가전
2026,8510300000,829100,가전
2026,8510901000,829200,가전
2026,8510902000,829200,가전
2026,8510903000,829200,가전
2026,8511102000,742000,자동차부품
2026,8511109000,742000,자동차부품
2026,8511209000,742000,자동차부품
2026,8511309000,742000,자동차부품
2026,8511402000,742000,자동차부품
2026,8511409000,742000,자동차부품
2026,8511509000,742000,자동차부품
2026,8511809000,742000,자동차부품
2026,8511909000,742000,자동차부품
2026,8512101000,826910,가전
2026,8512109000,826910,가전
2026,8512201010,826910,가전
2026,8512201090,826910,가전
2026,8512202010,826910,가전
2026,8512202090,826910,가전
2026,8512300000,742000,자동차부품
2026,8512400000,742000,자동차부품
2026,8512900000,742000,자동차부품
2026,8513101000,826910,가전
2026,8513102010,826910,가전
2026,8513102090,826910,가전
2026,8513109010,826910,가전
2026,8513109090,826910,가전
2026,8513900000,826200,가전
2026,8514110000,719190,일반기계
2026,8514191000,842410,전기기기
2026,8514192000,842420,전기기기
2026,8514193000,842430,전기기기
2026,8514199000,842490,전기기기
2026,8514201000,842410,전기기기
2026,8514202000,842420,전기기기
2026,8514203000,842430,전기기기
2026,8514209000,842490,전기기기
2026,8514311000,842490,전기기기
2026,8514319000,842490,전기기기
2026,8514321000,842490,전기기기
2026,8514329000,842490,전기기기
2026,8514391000,842490,전기기기
2026,8514399000,842490,전기기기
2026,8514409000,842490,전기기기
2026,8514902000,849990,전기기기
2026,8514909000,849990,전기기기
2026,8515110000,763700,일반기계
2026,8515191000,763700,일반기계
2026,8515199000,763700,일반기계
2026,8515211010,712210,일반기계
2026,8515211090,712220,일반기계
2026,8515212010,712210,일반기계
2026,8515212090,712220,일반기계
2026,8515213010,712210,일반기계
2026,8515213090,712220,일반기계
2026,8515219010,712210,일반기계
2026,8515219090,712220,일반기계
2026,8515291000,712220,일반기계
2026,8515292000,712220,일반기계
2026,8515293000,712220,일반기계
2026,8515299000,712220,일반기계
2026,8515311010,712210,일반기계
2026,8515311090,712220,일반기계
2026,8515319010,712210,일반기계
2026,8515319090,712220,일반기계
2026,8515391000,712220,일반기계
2026,8515399000,712220,일반기계
2026,8515801000,712220,일반기계
2026,8515802000,712220,일반기계
2026,8515803000,712220,일반기계
2026,8515809000,712220,일반기계
2026,8515901010,712230,일반기계
2026,8515901090,712230,일반기계
2026,8515902000,712230,일반기계
2026,8515909000,712230,일반기계
2026,8516100000,825100,가전
2026,8516210000,825100,가전
2026,8516290000,825100,가전
2026,8516310000,825300,가전
2026,8516320000,829100,가전
2026,8516330000,825900,가전
2026,8516400000,825200,가전
2026,8516500000,825400,가전
2026,8516601000,825900,가전
2026,8516602000,825500,가전
2026,8516609000,825900,가전
2026,8516710000,825900,가전
2026,8516720000,825700,가전
2026,8516791000,825600,가전
2026,8516799000,825900,가전
2026,8516800000,825800,가전
2026,8516900000,825800,가전
2026,8517130000,812160,무선통신기기
2026,8517141000,812130,무선통신기기
2026,8517142000,812140,무선통신기기
2026,8517143000,812130,무선통신기기
2026,8517144000,812150,무선통신기기
2026,8517149000,812190,무선통신기기
2026,8517610000,812720,무선통신기기
2026,8517621020,812720,무선통신기기
2026,8517622040,812200,무선통신기기
2026,8517623010,812720,무선통신기기
2026,8517623020,812720,무선통신기기
2026,8517694000,812590,무선통신기기
2026,8517711000,812890,무선통신기기
2026,8517719000,812890,무선통신기기
2026,8517791020,812820,무선통신기기
2026,8517791030,812890,무선통신기기
2026,8517792000,812890,무선통신기기
2026,8517794000,812890,무선통신기기
2026,8518101000,822610,가전
2026,8518109010,822610,가전
2026,8518109090,822610,가전
2026,8518210000,822500,가전
2026,8518220000,822500,가전
2026,8518291000,822500,가전
2026,8518299000,822500,가전
2026,8518400000,822490,가전
2026,8518500000,822490,가전
2026,8518901000,822800,가전
2026,8518909000,822800,가전
2026,8519200000,822490,가전
2026,8519300000,822490,가전
2026,8519812000,822900,가전
2026,8519814000,822900,가전
2026,8519815000,822900,가전
2026,8519816000,822900,가전
2026,8519890000,822900,가전
2026,8521100000,821310,가전
2026,8521901000,821310,가전
2026,8521909000,821310,가전
2026,8522100000,822800,가전
2026,8522903000,813690,컴퓨터
2026,8522909000,822800,가전
2026,8523210000,813800,컴퓨터
2026,8523291000,813800,컴퓨터
2026,8523292010,813700,컴퓨터
2026,8523292020,821500,가전
2026,8523292030,813700,컴퓨터
2026,8523292090,813700,컴퓨터
2026,8523410000,813800,컴퓨터
2026,8523491010,813700,컴퓨터
2026,8523491030,813700,컴퓨터
2026,8523491040,822720,가전
2026,8523491090,813700,컴퓨터
2026,8523499010,813700,컴퓨터
2026,8523499020,821500,가전
2026,8523499030,813700,컴퓨터
2026,8523499090,813700,컴퓨터
2026,8523511000,813800,컴퓨터
2026,8523512010,813700,컴퓨터
2026,8523512020,813700,컴퓨터
2026,8523512030,813700,컴퓨터
2026,8523512090,813700,컴퓨터
2026,8523521000,831230,반도체
2026,8523522000,831230,반도체
2026,8523529000,831230,반도체
2026,8523591000,813800,컴퓨터
2026,8523592010,813700,컴퓨터
2026,8523592020,813700,컴퓨터
2026,8523592030,813700,컴퓨터
2026,8523592090,829100,가전
2026,8523801000,813800,컴퓨터
2026,8523802010,813700,컴퓨터
2026,8523802020,813700,컴퓨터
2026,8523802030,813700,컴퓨터
2026,8523802090,813700,컴퓨터
2026,8524111000,837110,디스플레이
2026,8524112000,837110,디스플레이
2026,8524113000,837110,디스플레이
2026,8524114000,837110,디스플레이
2026,8524115000,837110,디스플레이
2026,8524119000,837110,디스플레이
2026,8524121000,837120,디스플레이
2026,8524122000,837120,디스플레이
2026,8524123000,837120,디스플레이
2026,8524124000,837120,디스플레이
2026,8524125000,837120,디스플레이
2026,8524129000,837120,디스플레이
2026,8524191000,837130,디스플레이
2026,8524192000,837130,디스플레이
2026,8524193000,837130,디스플레이
2026,8524194000,837130,디스플레이
2026,8524195000,837130,디스플레이
2026,8524199000,837130,디스플레이
2026,8524911000,837110,디스플레이
2026,8524912000,837110,디스플레이
2026,8524913000,837110,디스플레이
2026,8524914000,837110,디스플레이
2026,8524915000,837110,디스플레이
2026,8524919000,837110,디스플레이
2026,8524921000,837120,디스플레이
2026,8524922000,837120,디스플레이
2026,8524923000,837120,디스플레이
2026,8524924000,837120,디스플레이
2026,8524925000,837120,디스플레이
2026,8524929000,837120,디스플레이
2026,8524991000,837130,디스플레이
2026,8524992000,837130,디스플레이
2026,8524993000,837130,디스플레이
2026,8524994000,837130,디스플레이
2026,8524995000,837130,디스플레이
2026,8524999000,837130,디스플레이
2026,8525501000,812200,무선통신기기
2026,8525502000,812200,무선통신기기
2026,8525509000,812200,무선통신기기
2026,8525601000,812200,무선통신기기
2026,8525602000,812200,무선통신기기
2026,8525609000,812720,무선통신기기
2026,8525810000,812410,무선통신기기
2026,8525820000,812410,무선통신기기
2026,8525830000,812410,무선통신기기
2026,8525891000,812410,무선통신기기
2026,8525892000,812410,무선통신기기
2026,8525893000,821490,가전
2026,8525899000,821410,가전
2026,8526101000,812610,무선통신기기
2026,8526109000,812610,무선통신기기
2026,8526911010,812610,무선통신기기
2026,8526911090,812610,무선통신기기
2026,8526912010,812610,무선통신기기
2026,8526912090,812610,무선통신기기
2026,8526913010,812610,무선통신기기
2026,8526913020,812610,무선통신기기
2026,8526913090,812610,무선통신기기
2026,8526914000,812610,무선통신기기
2026,8526919010,812610,무선통신기기
2026,8526919020,812610,무선통신기기
2026,8526919090,812610,무선통신기기
2026,8526920000,812620,무선통신기기
2026,8527120000,822210,가전
2026,8527131000,822290,가전
2026,8527132000,822290,가전
2026,8527133000,822290,가전
2026,8527139000,822290,가전
2026,8527190000,822100,가전
2026,8527211000,822300,가전
2026,8527212010,822300,가전
2026,8527212090,822300,가전
2026,8527213010,822300,가전
2026,8527213090,822300,가전
2026,8527219010,822300,가전
2026,8527219090,822300,가전
2026,8527290000,822100,가전
2026,8527911010,822290,가전
2026,8527911020,822290,가전
2026,8527911030,822290,가전
2026,8527911090,822290,가전
2026,8527919000,822290,가전
2026,8527920000,822100,가전
2026,8527990000,822100,가전
2026,8528420000,812420,무선통신기기
2026,8528491010,812420,무선통신기기
2026,8528491090,812420,무선통신기기
2026,8528492010,812420,무선통신기기
2026,8528492090,812420,무선통신기기
2026,8528521000,813420,컴퓨터
2026,8528529000,813420,컴퓨터
2026,8528591010,932090,바이오헬스
2026,8528591090,812420,무선통신기기
2026,8528592010,932090,바이오헬스
2026,8528592090,812420,무선통신기기
2026,8528620000,813420,컴퓨터
2026,8528690000,812420,무선통신기기
2026,8528711000,812520,무선통신기기
2026,8528712020,812510,무선통신기기
2026,8528712090,812510,무선통신기기
2026,8528713000,812510,무선통신기기
2026,8528719000,821143,가전
2026,8528722000,821122,가전
2026,8528725000,821143,가전
2026,8528726000,821143,가전
2026,8528729000,821143,가전
2026,8528730000,821210,가전
2026,8529101000,812810,무선통신기기
2026,8529109100,812810,무선통신기기
2026,8529109200,812810,무선통신기기
2026,8529109900,812810,무선통신기기
2026,8529903010,812890,무선통신기기
2026,8529903020,812890,무선통신기기
2026,8529904000,812890,무선통신기기
2026,8529905000,822800,가전
2026,8529906010,812890,무선통신기기
2026,8529906021,821170,가전
2026,8529906022,837110,디스플레이
2026,8529906023,837120,디스플레이
2026,8529906029,821170,가전
2026,8531201000,837110,디스플레이
2026,8531909000,837120,디스플레이
2026,8532100000,841390,전기기기
2026,8535100000,841390,전기기기
2026,8535211000,841310,전기기기
2026,8535212000,841310,전기기기
2026,8535291000,841310,전기기기
2026,8535292000,841310,전기기기
2026,8535301000,841310,전기기기
2026,8535302000,841310,전기기기
2026,8535303000,841310,전기기기
2026,8535400000,841390,전기기기
2026,8535901000,841330,전기기기
2026,8535902000,841330,전기기기
2026,8535909000,841390,전기기기
2026,8536200000,841320,전기기기
2026,8536300000,841390,전기기기
2026,8536490000,841390,전기기기
2026,8536501000,841320,전기기기
2026,8536502000,841320,전기기기
2026,8536503000,841320,전기기기
2026,8536504000,841320,전기기기
2026,8536509010,841320,전기기기
2026,8536509020,841320,전기기기
2026,8536509030,841320,전기기기
2026,8536509090,841320,전기기기
2026,8537103000,849220,전기기기
2026,8537104000,849220,전기기기
2026,8537105010,842510,전기기기
2026,8537105020,842520,전기기기
2026,8537105090,842530,전기기기
2026,8537203000,841420,전기기기
2026,8537204000,841430,전기기기
2026,8538100000,849220,전기기기
2026,8538901000,849230,전기기기
2026,8538902000,849240,전기기기
2026,8538903000,849250,전기기기
2026,8538905000,849260,전기기기
2026,8538909000,837110,디스플레이
2026,8539100000,826100,가전
2026,8539210000,826100,가전
2026,8539221000,826100,가전
2026,8539223000,826100,가전
2026,8539229000,826100,가전
2026,8539290000,826100,가전
2026,8539310000,826100,가전
2026,8539321000,826100,가전
2026,8539322000,826100,가전
2026,8539323000,826100,가전
2026,8539391010,826100,가전
2026,8539391090,826100,가전
2026,8539399000,826100,가전
2026,8539410000,826100,가전
2026,8539491090,826100,가전
2026,8539492000,826100,가전
2026,8539510000,826910,가전
2026,8539520000,826100,가전
2026,8539901000,826200,가전
2026,8539902000,826200,가전
2026,8539909000,826920,가전
2026,8541101000,831320,반도체
2026,8541109000,831320,반도체
2026,8541211000,831310,반도체
2026,8541219000,831310,반도체
2026,8541291000,831310,반도체
2026,8541299000,831310,반도체
2026,8541301000,831390,반도체
2026,8541302000,831390,반도체
2026,8541303000,831390,반도체
2026,8541304000,831390,반도체
2026,8541411000,831390,반도체
2026,8541419000,831390,반도체
2026,8541420000,831390,반도체
2026,8541430000,841180,전기기기
2026,8541491000,831390,반도체
2026,8541492000,831390,반도체
2026,8541493000,831390,반도체
2026,8541499000,831390,반도체
2026,8541511000,831330,반도체
2026,8541512000,831330,반도체
2026,8541513000,831330,반도체
2026,8541514000,831330,반도체
2026,8541591000,831390,반도체
2026,8541599000,831390,반도체
2026,8541601000,831390,반도체
2026,8541609000,831390,반도체
2026,8541902000,831340,반도체
2026,8541903000,831340,반도체
2026,8541909000,831340,반도체
2026,8542311000,831210,반도체
2026,8542312000,831210,반도체
2026,8542313000,831210,반도체
2026,8542314000,831210,반도체
2026,8542321010,831110,반도체
2026,8542321020,831130,반도체
2026,8542321030,831120,반도체
2026,8542321090,831190,반도체
2026,8542322000,831190,반도체
2026,8542323000,831190,반도체
2026,8542324000,831190,반도체
2026,8542331000,831220,반도체
2026,8542332000,831220,반도체
2026,8542333000,831220,반도체
2026,8542334000,831220,반도체
2026,8542391000,831230,반도체
2026,8542392000,831230,반도체
2026,8542393000,831230,반도체
2026,8542394000,831230,반도체
2026,8542900000,831240,반도체
2026,8543301000,842990,전기기기
2026,8543302000,842990,전기기기
2026,8543309000,842990,전기기기
2026,8543401000,849910,전기기기
2026,8543409000,849910,전기기기
2026,8543701000,842990,전기기기
2026,8543702010,829100,가전
2026,8543702020,829100,가전
2026,8543702030,822490,가전
2026,8543702040,822490,가전
2026,8543702050,829100,가전
2026,8543702090,829100,가전
2026,8543709010,822490,가전
2026,8543901000,831240,반도체
2026,8544111000,842110,전기기기
2026,8544119000,842110,전기기기
2026,8544190000,842110,전기기기
2026,8544200000,842120,전기기기
2026,8544300000,842130,전기기기
2026,8544421010,842140,전기기기
2026,8544421090,842150,전기기기
2026,8544422010,842140,전기기기
2026,8544422090,842150,전기기기
2026,8544429010,842140,전기기기
2026,8544429090,842150,전기기기
2026,8544491011,842140,전기기기
2026,8544491012,842140,전기기기
2026,8544491090,841510,전기기기
2026,8544492011,842140,전기기기
2026,8544492012,842140,전기기기
2026,8544492090,841510,전기기기
2026,8544499011,842140,전기기기
2026,8544499012,842140,전기기기
2026,8544499090,841510,전기기기
2026,8544601010,841520,전기기기
2026,8544601090,841520,전기기기
2026,8544602010,841520,전기기기
2026,8544602090,841520,전기기기
2026,8544603010,841520,전기기기
2026,8544603090,841520,전기기기
2026,8544700000,842160,전기기기
2026,8545110000,849310,전기기기
2026,8545190000,849310,전기기기
2026,8545200000,849310,전기기기
2026,8545901000,849310,전기기기
2026,8545902000,849310,전기기기
2026,8546100000,841340,전기기기
2026,8546200000,841340,전기기기
2026,8546901000,841340,전기기기
2026,8546909000,841340,전기기기
2026,8547100000,849490,전기기기
2026,8547200000,849490,전기기기
2026,8547900000,849490,전기기기
2026,8548001000,831240,반도체
2026,8548009000,837120,디스플레이
2026,8549110000,849930,전기기기
2026,8549121000,849930,전기기기
2026,8549122000,849930,전기기기
2026,8549123000,849930,전기기기
2026,8549130000,849930,전기기기
2026,8549141000,849930,전기기기
2026,8549142000,849930,전기기기
2026,8549149000,849930,전기기기
2026,8549190000,849930,전기기기
2026,8549211000,849930,전기기기
2026,8549212000,849930,전기기기
2026,8549219000,849930,전기기기
2026,8549291000,849930,전기기기
2026,8549292000,849930,전기기기
2026,8549299000,849930,전기기기
2026,8549311000,849930,전기기기
2026,8549312000,849930,전기기기
2026,8549319000,849930,전기기기
2026,8549391000,849930,전기기기
2026,8549392000,849930,전기기기
2026,8549399000,849930,전기기기
2026,8549911000,849930,전기기기
2026,8549912000,849930,전기기기
2026,8549919000,849930,전기기기
2026,8549991000,849930,전기기기
2026,8549992000,849930,전기기기
2026,8549999000,849930,전기기기
2026,8608001000,719190,일반기계
2026,8608002000,719190,일반기계
2026,8608009000,719290,일반기계
2026,8701100000,722100,일반기계
2026,8701211000,741110,자동차
2026,8701212000,741120,자동차
2026,8701221000,741130,자동차
2026,8701222000,741140,자동차
2026,8701231000,741130,자동차
2026,8701232000,741140,자동차
2026,8701241000,741150,자동차
2026,8701242000,741160,자동차
2026,8701291000,741130,자동차
2026,8701292000,741140,자동차
2026,8701300000,741110,자동차
2026,8701911010,741110,자동차
2026,8701911020,741120,자동차
2026,8701912000,722100,일반기계
2026,8701919000,741120,자동차
2026,8701921010,741110,자동차
2026,8701921020,741120,자동차
2026,8701922000,722100,일반기계
2026,8701929000,741110,자동차
2026,8701931010,741110,자동차
2026,8701931020,741120,자동차
2026,8701932000,722100,일반기계
2026,8701939000,741110,자동차
2026,8701941010,741110,자동차
2026,8701941020,741120,자동차
2026,8701942000,722100,일반기계
2026,8701949000,741110,자동차
2026,8701951010,741110,자동차
2026,8701951020,741120,자동차
2026,8701952000,722100,일반기계
2026,8701959000,741110,자동차
2026,8702101010,741210,자동차
2026,8702101020,741220,자동차
2026,8702102010,741210,자동차
2026,8702102020,741220,자동차
2026,8702103010,741210,자동차
2026,8702103020,741220,자동차
2026,8702201000,741230,자동차
2026,8702202000,741240,자동차
2026,8702301000,741230,자동차
2026,8702302000,741240,자동차
2026,8702401000,741250,자동차
2026,8702402000,741260,자동차
2026,8702901010,741210,자동차
2026,8702901020,741220,자동차
2026,8702902010,741210,자동차
2026,8702902020,741220,자동차
2026,8702903010,741210,자동차
2026,8702903020,741220,자동차
2026,8703101000,741600,자동차
2026,8703102000,741600,자동차
2026,8703109000,741600,자동차
2026,8703217000,741310,자동차
2026,8703218000,741320,자동차
2026,8703227000,741310,자동차
2026,8703228000,741320,자동차
2026,8703231010,741310,자동차
2026,8703231020,741320,자동차
2026,8703239010,741310,자동차
2026,8703239020,741320,자동차
2026,8703241010,741310,자동차
2026,8703241020,741320,자동차
2026,8703249010,741310,자동차
2026,8703249020,741320,자동차
2026,8703317000,741310,자동차
2026,8703318000,741320,자동차
2026,8703321010,741310,자동차
2026,8703321020,741320,자동차
2026,8703329010,741310,자동차
2026,8703329020,741320,자동차
2026,8703337000,741310,자동차
